secid,date,etop,ret
2855,20241212,-0.008622981905830997,-0.07397741510470779
2856,20241212,-0.024894640947756626,-0.06993013172427864
2857,20241212,-0.003007131150536999,-0.05231978693760331
2858,20241212,0.0001844152889274717,-0.061212312903846766
2859,20241212,0.005947387124451296,0.02177188216628889
2860,20241212,0.015490983177942742,-0.10104936784438445
2861,20241212,-0.00528824234581236,0.09090508873134584
2862,20241212,0.00042562459784411285,-0.198937162682844
2863,20241212,0.0055176669109309705,-0.05550785788543422
2864,20241212,0.008919618772336328,0.009633573196083045
2865,20241212,-0.017366766464804756,-0.1757709387570333
2866,20241212,0.002362826032501515,-0.09672432808170317
2867,20241212,0.016042938325908675,-0.00394384943317061
2868,20241212,-0.023232691376258177,-0.17902886608519686
2869,20241212,0.0028415995155454043,-0.03081104048498029
2870,20241212,0.009926599830497899,-0.032016893233125066
2871,20241212,0.016530225555349835,-0.05907186949153853
2872,20241212,0.00429213684645194,-0.03590980454692483
2873,20241212,0.012523597670393937,-0.054108141451877145
2875,20241212,-0.0143805832689886,-0.022239839299702857
2876,20241212,0.0016643475975071079,-0.06098554044762339
2877,20241212,-0.00022173862254801463,-0.16383499376668287
2878,20241212,-0.0007516433142813431,0.029392837370443292
2879,20241212,0.004027260098964544,-0.002740717057728048
2880,20241212,0.01075546974948348,-0.04353363290468981
2881,20241212,0.007614896433233109,0.014289840946996257
2882,20241212,0.005593865091432813,-0.05020004870506023
2883,20241212,0.0001679739100484664,-0.07327834979821446
2884,20241212,0.017108142771523872,-0.020372063728329892
2885,20241212,0.0013951015117943041,-0.004233530205793534
2886,20241212,0.0020528480772182187,-0.1064787327003982
2887,20241212,0.004271653443763619,-0.026240223712165167
2888,20241212,0.0017581452351188678,0.07480133014852308
2889,20241212,0.007688658172479476,-0.11236141046618875
2890,20241212,0.002278496865462399,-0.07344872118904422
2891,20241212,0.014397176085559977,-0.036308042704872756
2892,20241212,0.004035810934588975,-0.11920201039304323
2893,20241212,-0.022893551314744524,-0.08086981953596761
2895,20241212,0.026174798074214016,0.02162068931673522
2896,20241212,0.0023196543912326595,-0.019835538903764105
2897,20241212,0.007172525833690657,-0.011776324433641516
2898,20241212,-0.002608027443803043,-0.07875747538375333
2899,20241212,0.010144644681065147,-0.029039482736743172
2900,20241212,0.003995930048844867,-0.06841637488316044
2901,20241212,0.007578768267460984,-0.04921990100919793
2902,20241212,-0.01055858459855317,0.039277439408656134
2903,20241212,0.0025361177598177517,-0.06674488933986045
2905,20241212,-0.01111206104637801,-0.060234569610728705
2906,20241212,0.010453477752174964,-0.015343738534386309
2907,20241212,0.004439191337291411,-0.043704431652807796
2908,20241212,-0.0011093359543246394,0.043803196130655975
2909,20241212,0.0037617787299948375,-0.10270359964723597
2910,20241212,-0.016360500958861122,-0.14329446336007123
2911,20241212,0.01096612279448797,-0.028957948987794357
2912,20241212,0.009482516410359304,-0.04983404978497108
2913,20241212,0.007055000848059666,0.022384684046269143
2915,20241212,-0.003822068321156636,-0.15920752820109285
2916,20241212,0.009810725681872901,0.19237235051560808
2917,20241212,0.010218855027422027,-0.012503980717028962
2918,20241212,0.014591683878827503,0.15689545324604337
2919,20241212,0.008108538928610815,0.024464476446610428
2920,20241212,0.008354636886483422,-0.06966135363637027
2921,20241212,-0.0032107042389316423,-0.10571632722591595
2922,20241212,0.005063488861116543,-0.027810665650824018
2923,20241212,-0.00017026530648867177,-0.051637110280079224
2925,20241212,0.0030856748965069447,0.08366156248618073
2926,20241212,0.0091633251509716,-0.041236714441895805
2927,20241212,0.0054380104633252185,0.01855957144101139
2928,20241212,0.02566113024771641,-0.07157605406568979
2929,20241212,0.006071290281378297,0.08447896101594399
2930,20241212,0.006632408075702659,-0.09311303885553701
2931,20241212,0.0001617989975466529,-0.04837163663200883
2932,20241212,0.0033721056980208857,-0.06581032101056727
2933,20241212,0.0013953394444225775,-0.09330431537216533
2935,20241212,6.258935213480524e-05,-0.05724842187882451
2936,20241212,0.030564320000526383,-0.08417505700408368
2937,20241212,0.008100880318718954,-0.013609864622576628
2938,20241212,0.014115836886133142,0.058467525818549415
2939,20241212,0.010545681479717385,-0.04258620312231287
2940,20241212,-0.00592794334094962,-0.09331521690325484
2941,20241212,0.012968225163956803,-0.091142129169684
2942,20241212,0.0025612292441600944,-0.04850150297146516
2943,20241212,-0.003357920141394047,-0.033478647068880596
2945,20241212,0.004220895513301702,0.06740580293232945
2946,20241212,0.013127574312620804,-0.09417165206635048
2947,20241212,0.01594145166096994,-0.036953336844047446
2948,20241212,0.03613847774972863,-0.022775455204403494
2949,20241212,0.013701210613942447,-0.005097659131413468
2950,20241212,0.0133590342328925,-0.042064974111884035
2951,20241212,-0.0014566005030946948,-0.014579062476899107
2952,20241212,0.0018991048955179007,-0.022990439374938276
2953,20241212,0.007457145319230044,0.3497066589430875
2955,20241212,0.014974779972554841,-0.021468413305481104
2956,20241212,0.010635575702878071,-0.09083205535573358
2957,20241212,0.010554032297197513,-0.05829380552092789
2958,20241212,0.06609240299309528,-0.04627324719952275
2959,20241212,0.0025530436722229913,-0.06657438784995084
2960,20241212,0.01613359391615283,-0.03571949149502629
2961,20241212,0.018899605839283677,-0.07592270089837272
2962,20241212,0.004329078278631786,-0.05601891236327727
2963,20241212,-0.0007623784903796189,-0.045530132062672424
2965,20241212,0.014351224254613108,0.04695808541612467
2966,20241212,0.040229243673382147,-0.025801859070394007
2967,20241212,0.010723144101080386,-0.015794202687803627
2968,20241212,0.010285149583847459,-0.08713843410197353
2969,20241212,0.004781284755296481,-0.08233117448946514
2970,20241212,0.011662199928096023,-0.015062509080461361
2971,20241212,0.003264564210220573,-0.11767750514279252
2972,20241212,0.004462528588210622,-0.05204639795865851
2973,20241212,0.0150589307614131,-0.027519773256146074
2975,20241212,-0.0033637591478517578,0.07851876472256736
2976,20241212,-0.003987565954898966,-0.0899539732845488
2977,20241212,-0.001028895003434066,-0.10241358231670805
2978,20241212,0.019405097707672254,-0.03908041949495533
2979,20241212,0.00269107891159558,-0.061316982707611656
2980,20241212,0.011840757748768915,-0.05506844814586509
2981,20241212,0.00893620709280108,-0.10452657736628712
2982,20241212,0.02452260554235403,-0.09654425897263885
2983,20241212,0.00453673972864741,-0.030987767536221233
2984,20241212,0.0247688522971997,-0.019342899480160103
2985,20241212,0.001978655568320835,-0.04351343162359966
2986,20241212,0.012631348751313946,0.07119647950385333
2987,20241212,0.010568021096400385,-0.04363333599629893
2988,20241212,0.009528215414710137,0.020681624903269524
2989,20241212,-0.014398363583058479,-0.06064429241360647
2990,20241212,0.0032477729582242976,-0.05179206515685153
2991,20241212,0.013955669683054136,-0.005034288528416808
2992,20241212,-0.0024282945437278233,-0.08513525472334216
2993,20241212,0.006099041784225647,0.05976984980211841
2995,20241212,-0.001984608534473769,-0.005683250605126644
2996,20241212,0.017042956499469283,-0.0459354726814617
2997,20241212,0.011056244906944948,-0.008907009939305821
2998,20241212,0.011890163164571513,-0.07417031764428639
2999,20241212,-0.002078091072131822,-0.09486703292413157
3000,20241212,0.0110463037930321,-0.07745176842991375
3001,20241212,0.002380856256678006,-0.022203952074736022
3002,20241212,0.007861198977011494,-0.00025921115897442615
3003,20241212,0.008878269406227114,-0.06866605518221303
3004,20241212,-0.0014577210547972574,-0.029528055464362657
3005,20241212,0.006608133583291449,-0.1208562337255944
3006,20241212,0.005030942662453166,-0.05887849974989623
3007,20241212,-0.005281656104700185,0.05807591132325096
3008,20241212,0.00803568527828168,-0.0296182069736729
3009,20241212,-0.0005011088479041512,-0.043834453440107835
3010,20241212,0.004785694941824735,0.05152439611992299
3011,20241212,-0.001934092478558149,-0.10217906836930046
3012,20241212,0.011909685380704988,-0.06601577744589127
3013,20241212,0.012889351095033735,-0.0541674015197422
3015,20241212,0.005535852640238548,-0.058683339549404745
3016,20241212,-0.008004040341635531,-0.05367151988576979
3017,20241212,0.010764477667035805,-0.07937828785240097
3018,20241212,0.019443495718710818,-0.060453617459531594
3019,20241212,0.007043436314185931,-0.023431996024163015
3020,20241212,0.0108986900862188,-0.05654159110298451
3021,20241212,0.0033127422803673713,-0.11108635551127899
3022,20241212,0.0017842190599208871,-0.07577741263833204
3023,20241212,-0.003314341936127867,-0.08662755646575837
3025,20241212,0.008511527361359385,-0.05759105230177064
3026,20241212,0.00046680885732958735,-0.06642645876725517
3027,20241212,-0.0001010180934557219,-0.08462064591822394
3028,20241212,0.009961909103297067,-0.05835251512958639
3029,20241212,-0.007589627270852441,-0.032046046044193255
3030,20241212,-0.0019928349018927052,-0.1037767871737505
3031,20241212,0.006328409277893807,-0.021722683210154692
3032,20241212,-0.0013936128713397217,-0.09323025036378252
3033,20241212,0.015839855319042778,-0.05087128201985125
3035,20241212,-0.0029731366589751036,-0.025343812299000734
3036,20241212,0.007751165887295955,0.05421203892080517
3037,20241212,0.004316882300832754,0.041868620915958
3038,20241212,-0.003349616573761624,-0.1084489555787681
3039,20241212,0.009367292315533952,-0.04656793079611932
3040,20241212,-0.0020871915249511914,-0.050055357570717884
3041,20241212,0.0064428476555326,0.21824381916551894
3042,20241212,-0.009567835714192443,-0.07692392597708653
3043,20241212,0.00344264671983496,-0.03625219826788595
3816,20241212,0.014053654047458413,0.005546793703415265
300001,20241212,0.010629564123915233,0.004811135344207296
300002,20241212,0.0184188366491482,-0.014113195281710178
300003,20241212,0.004520392434975412,-0.026631666222755146
300004,20241212,0.006089682351461143,-0.04952739589331545
300005,20241212,0.0022254111397648807,-0.06525376661825921
300006,20241212,-0.0041907099201939435,-0.15763098777948725
300007,20241212,0.003524860747188138,-0.029139922318802802
300008,20241212,0.0016687784893166283,-0.06802751257927986
300009,20241212,0.01113450886007629,-0.033951479880550695
300010,20241212,0.0020566140235677936,-0.12912909605322775
300011,20241212,0.0007017844892477781,-0.09077589418725951
300012,20241212,0.013700819262572106,-0.039129969010373356
300013,20241212,-0.007917851274615662,-0.06070441694035966
300014,20241212,0.010607871357174278,-0.03017043434330058
300015,20241212,0.009921059256230155,-0.07593287908545099
300016,20241212,0.0013551265467158047,-0.04094896040080054
300017,20241212,0.005498266253247202,0.1274212756296429
300018,20241212,0.00918963988379336,-0.05631728161721905
300019,20241212,0.008641775759475584,-0.07531787571498394
300020,20241212,-0.030611064334169276,-0.03210521608687733
300021,20241212,0.002766011966894057,-0.06046965308235763
300022,20241212,-0.00667003974260318,-0.04932027760080537
300024,20241212,-0.0011016308001368423,-0.07095382321244281
300025,20241212,-0.0024637564616759536,0.01672578126195612
300026,20241212,0.0015578801741041358,-0.04360493128683429
300027,20241212,-0.0068220578624668005,-0.1040728353466358
300029,20241212,-0.003829926885163324,-0.1195952615682746
300030,20241212,-0.01661409232797209,-0.0870137956910374
300031,20241212,0.0052185800886305365,-0.049150539228470014
300032,20241212,-0.0047790824787445375,-0.09423868217666709
300033,20241212,0.0016558925708247798,-0.05550582553064387
300034,20241212,0.00418411646036285,-0.05464285526724888
300035,20241212,0.010928572912599577,-0.06665882045683036
300036,20241212,-0.0008108863326148437,-0.030523821015367325
300037,20241212,0.009741048077762058,-0.03605679722035904
300039,20241212,0.01016089234910432,-0.06023253369337356
300040,20241212,-0.0017079532136104396,0.10853304099342598
300041,20241212,0.0051109352254555375,0.07290527393438095
300042,20241212,-0.008724746598967964,0.05509690507207754
300043,20241212,-0.007698099895500592,-0.08833639787012149
300044,20241212,-0.0022565501134532906,-0.11782141611334629
300045,20241212,-0.0018958018183298725,-0.09063022117946007
300046,20241212,0.00207548316568774,-0.059341188383495114
300047,20241212,0.00017834621983389137,-0.07283684570905724
300048,20241212,0.00037346164119800594,-0.03424303272618001
300049,20241212,0.0025840539667197054,-0.13376638518714024
300050,20241212,-0.001265243915200874,-0.09694450394261722
300051,20241212,-0.007303837563342379,-0.11041402973709569
300052,20241212,-0.002026883107284812,-0.05334605172972107
300053,20241212,-0.0032683998557395087,-0.07595183746490397
300054,20241212,0.006173489791047794,-0.022308536108197607
300055,20241212,-0.003505106440577507,-0.10821389019404237
300056,20241212,-0.002302204194363869,-0.04967590946370648
300057,20241212,-0.0050713855826712,-0.09576870488986733
300058,20241212,-0.0020585628982782984,-0.08410878168211866
300059,20241212,0.004507708905365408,-0.07210915065489121
300061,20241212,-0.00047268863761729585,-0.07574515807122084
300062,20241212,-0.00849132990052654,-0.06785074066668517
300063,20241212,0.00171508199108889,-0.06829921246691584
300065,20241212,-0.00033243295500100966,-0.06659692537901807
300066,20241212,0.005306210366250329,-0.08233639934775339
300067,20241212,0.00016004037542161813,-0.07838710754273714
300068,20241212,0.0036742464060046235,-0.079272336862792
300069,20241212,0.005624748591167196,-0.04374006192102142
300070,20241212,0.0013961762104561406,-0.061900988366166865
300071,20241212,-0.005143413794464181,-0.03192123948620473
300072,20241212,-0.030209427087167208,-0.06709210737270421
300073,20241212,0.007951989750806349,-0.05165853173567303
300074,20241212,0.001926774859708298,-0.07739318935005135
300075,20241212,-0.004303504796870088,-0.027156836953338037
300076,20241212,-0.002810638041065483,0.038299716555721286
300077,20241212,-0.00091060057019073,-0.04510542793779082
300078,20241212,-0.013147516874077567,-0.08669387153627872
300079,20241212,0.002285353184690309,-0.05386606141574435
300080,20241212,0.004400818029418268,-0.0703331941602926
300081,20241212,-0.010756118856315007,-0.14064005639909238
300082,20241212,-0.006062654059884479,-0.11734458794156744
300083,20241212,0.0032957421936273203,-0.06358133224939566
300084,20241212,-0.0049142011430006035,-0.11680308755544655
300085,20241212,-0.0003694845938342816,-0.07635382110078148
300086,20241212,-0.007749600358476672,-0.11051521378213014
300087,20241212,-0.005607165032107569,0.036733021406057054
300088,20241212,0.006062906952588445,-0.027525414022333772
300091,20241212,-0.01338746696335827,-0.14944112661579778
300092,20241212,0.013367565896824111,-0.054507870845480366
300093,20241212,-0.030838731430739185,-0.12432511983515282
300094,20241212,-0.016331929313837933,-0.17377585080406532
300095,20241212,0.00017750081301415055,-0.08334741473472862
300096,20241212,-0.009020407702750559,-0.0767872916656831
300097,20241212,0.00130835201642356,-0.08569349703656814
300098,20241212,-0.0032348094314667655,-0.08070153350296538
300099,20241212,0.004168743535883136,-0.07948733707047795
300100,20241212,0.009742841606068723,-0.09173958384957681
300101,20241212,0.0015948018841477562,-0.10625311873715426
300102,20241212,0.0009919995737831546,-0.11233663739900868
300103,20241212,-0.005313094001560942,-0.0682053095184515
300105,20241212,0.002874191598723722,0.058144962122250954
300106,20241212,-0.002673420990370243,-0.17045445200523102
300107,20241212,0.00027330706304664487,-0.11084478946532361
300108,20241212,-0.06534961774616005,-0.1265666617669191
300109,20241212,0.011630356168025885,-0.005605836463867364
300110,20241212,0.0045489344057656235,-0.08991253053698622
300111,20241212,0.00019737508681652862,-0.08623764987131155
300112,20241212,0.0026969236586883135,-0.10384752507761419
300113,20241212,0.010502263565865038,0.09134331637821491
300114,20241212,0.00044847299761485216,0.026189409229935068
300115,20241212,0.00647265070745332,-0.0574131171867891
300117,20241212,-0.037340506643695925,-0.12961810160399545
300118,20241212,-0.03733743445789075,-0.061858422849976114
300119,20241212,0.008923984104380125,-0.06870213265943448
300120,20241212,0.0025808574871781648,-0.09994111280677309
300121,20241212,0.0074936032023899335,-0.07917788137032544
300122,20241212,-0.001165466136905466,-0.06697143531619154
300123,20241212,-0.007038544039488028,-0.08506321803258243
300124,20241212,0.007494033950630123,-0.022959581137854568
300125,20241212,-0.20593993021023,-0.03742734601419084
300126,20241212,-0.005382009816622571,-0.08571070109578227
300127,20241212,0.003779490415097387,-0.08689336942762182
300128,20241212,-0.005428282600659298,-0.05478074867099503
300129,20241212,0.0026599376832853448,-0.07240997919497116
300130,20241212,-0.010564449387133214,-0.022719885316006883
300131,20241212,0.0010695638235163063,-0.07711405460654597
300132,20241212,0.008168307860893618,-0.08213217464084732
300133,20241212,0.005765090408096407,-0.01582457023642747
300134,20241212,-0.007608651116655065,-0.09003476832417312
300135,20241212,-0.0006384981528901356,-0.11253588022624361
300136,20241212,0.012608929310719953,-0.0328387082590178
300137,20241212,-0.00429750060336391,-0.004210317387339346
300138,20241212,-0.008044066632283204,-0.060601374295922716
300139,20241212,0.004197877746294946,-0.11246081592059542
300140,20241212,0.010828724784803404,-0.02877132311571473
300141,20241212,-0.0009345644484515989,0.0960606912019164
300142,20241212,0.0037409828700390186,-0.08513547923802056
300143,20241212,0.003651349139310837,-0.06386453896388944
300144,20241212,0.016950578089236026,-0.038237305362815444
300145,20241212,0.012312155935750402,0.06038192038592882
300146,20241212,-0.0009755475202539705,-0.05500418181461009
300147,20241212,-0.009003186424341197,-0.1303096407123413
300148,20241212,0.00044712816902606846,-0.08702085411104765
300149,20241212,0.0003154758470216911,-0.07186168898382883
300150,20241212,0.005180841288765368,-0.0032510301831523147
300151,20241212,0.0036807057559257185,-0.08017540857730354
300152,20241212,0.0010961628198246556,-0.11481611962470006
300153,20241212,0.0025533234253065783,0.29604157267419273
300154,20241212,0.01862433429134772,0.06204943181118483
300155,20241212,-0.0006938503735652463,-0.1256941212182202
300157,20241212,-0.012653498250012241,-0.09666507893566434
300158,20241212,0.0018003370438730705,-0.08665329898071317
300159,20241212,-0.006870623305745934,-0.11177244789535401
300160,20241212,0.012708889085695388,-0.07487339344950195
300161,20241212,0.006736396941655135,-0.03370593202638228
300162,20241212,-0.013050234771848392,-0.05429612757486202
300163,20241212,-0.012293601783864138,-0.047381623017028085
300164,20241212,0.004622053384285636,-0.1075252420469105
300165,20241212,0.0043660247263541275,-0.11039316009261191
300166,20241212,0.0004402106492307981,-0.0997011047908627
300167,20241212,-0.0036160003940783284,0.14259616555385746
300168,20241212,-0.014339650316760358,-0.0784293090444168
300169,20241212,0.0008016956718994658,-0.11763340574967407
300170,20241212,0.004499119394645877,0.32634380330305035
300171,20241212,0.00335782224425178,-0.05319503077005261
300172,20241212,0.007997001101674771,-0.05975552065560519
300173,20241212,-0.0023851044262715184,-0.10014795079989236
300174,20241212,0.010227834636451303,-0.08529396586875226
300175,20241212,-0.0022184349040626056,-0.150629808272831
300176,20241212,0.0033126566604952832,-0.1000089866168351
300177,20241212,0.0010732803118493647,0.009815068891607881
300179,20241212,0.005479243555866052,-0.06864408059500171
300180,20241212,0.0037496514281236113,-0.12303203921825823
300181,20241212,0.0105253457730006,-0.05414940222221598
300182,20241212,0.005866859591250839,-0.07545219446382734
300183,20241212,0.003251315137088436,0.039780052694805335
300184,20241212,0.0031832573722388093,-0.09476346710747041
300185,20241212,0.001171665421323835,-0.07345151777976233
300187,20241212,0.004067572124853164,-0.07370184873309071
300188,20241212,-0.007921264462485042,-0.018840894091024074
300189,20241212,-0.0012303774044774164,-0.10613323721458112
300190,20241212,-0.008768833317300608,-0.0742013533140391
300191,20241212,-0.002545987663680221,-0.08141204207897068
300192,20241212,0.00822691676262298,0.13849032333903
300193,20241212,0.009661975120085028,-0.05747154938626198
300194,20241212,0.013894078500053662,-0.0745349985788043
300195,20241212,0.0041241440930162845,-0.10495327824980272
300196,20241212,0.015903759396329157,-0.08631502323057316
300197,20241212,-0.024849086458201334,-0.029995386091925202
300198,20241212,-0.01296928959260063,-0.12372687131929438
300199,20241212,-0.0020640237215010624,0.04815153476475653
300200,20241212,0.006293945164469625,-0.06978950589037636
300201,20241212,0.012238929654839742,-0.11832251167914509
300203,20241212,0.008985556736118236,-0.09412711307153143
300204,20241212,-0.0014444565992649389,-0.08445837582470395
300205,20241212,-0.03011481089792315,-0.08379707016640103
300206,20241212,0.00616585455716391,-0.057578569410669744
300207,20241212,0.008904015965455949,-0.019788248914353268
300208,20241212,-0.012061470659569223,-0.07981824365960122
300209,20241212,0.0001241599284001744,
300210,20241212,-0.0004739494965963409,-0.1009878502939967
300211,20241212,-0.00438868043283993,0.012995901003886479
300212,20241212,-0.012451285825856813,-0.055354335126096776
300213,20241212,0.001862032334972068,-0.03371139724572725
300214,20241212,-0.00332104688814985,-0.037132109444171446
300215,20241212,0.0021884105495382404,-0.07858415868455704
300217,20241212,0.008003388663645635,-0.08859474948197288
300218,20241212,0.01634748931789891,-0.02039849098250479
300219,20241212,0.00196132962867826,-0.051868759295920164
300220,20241212,-0.00010544226782193943,-0.0876042395115404
300221,20241212,0.003958119892230931,-0.07229828129188853
300222,20241212,0.0005859688076549017,-0.13964132792531003
300223,20241212,0.0031819748652458864,0.07303470600696493
300224,20241212,0.0036151754939605265,-0.043835034282602825
300225,20241212,0.0021111185096731487,-0.023813995779764174
300226,20241212,0.005169203848569542,-0.06746511630396301
300227,20241212,0.003772875867712593,-0.09674828561236648
300228,20241212,0.009611618835357131,-0.06066679122721197
300229,20241212,-0.0007736304187735827,-0.0839585009078091
300230,20241212,0.015034418910372757,-0.08873134463785959
300231,20241212,0.0015996336934855464,0.017678131409136766
300232,20241212,0.003364465063009703,0.07831770930951598
300233,20241212,0.0038880020528252006,-0.08049584066442317
300234,20241212,0.011468198608841419,-0.09219998030845555
300235,20241212,0.0025828480829998787,-0.08493235839982893
300236,20241212,0.00563573375788516,-0.027566975784029446
300237,20241212,-0.00032723498956936875,-0.11003915979231393
300238,20241212,0.0020176677889425466,-0.010703671808789728
300239,20241212,0.004171565381973608,-0.08155373020393619
300240,20241212,0.0002862509024682224,-0.1049496130509735
300241,20241212,0.005088302344453132,-0.001244449732746622
300242,20241212,-0.0025313353361369763,-0.03976811700037197
300243,20241212,0.004942847384055961,-0.0784673902587042
300244,20241212,0.007016263666390163,-0.05862146866419793
300245,20241212,-0.0006886978069768441,0.2006155637583531
300246,20241212,-0.005159534996708896,-0.06391204191952315
300247,20241212,0.0021212384844875145,-0.10227275765763477
300248,20241212,0.005077291280715658,-0.1138120465581256
300249,20241212,0.00014642881401004948,0.008781534248008205
300250,20241212,-0.0028198418236887596,-0.014574811105014684
300251,20241212,-0.0004102532904610885,-0.03285443524326481
300252,20241212,0.00036202196708697563,0.06336761131314583
300253,20241212,0.006984799442393942,-0.027296604845988948
300254,20241212,0.004323746189312313,-0.0576187837682155
300255,20241212,0.0027147954893003826,-0.061143384199895734
300256,20241212,-0.0036994654511745308,-0.09104066533636812
300257,20241212,0.004288126314414551,-0.052455271613984666
300258,20241212,0.004577302696581046,-0.10120303746942394
300259,20241212,0.012356984572252452,-0.05267097060119974
300260,20241212,0.005283548216481471,-0.025627338055497884
300261,20241212,-0.0005857692782250378,-0.09203772206885208
300263,20241212,0.00685937697825043,-0.0043786104680390014
300264,20241212,-0.0023952694330603044,-0.039317563374641096
300265,20241212,0.0020181562472684892,-0.0485372889584339
300266,20241212,-0.011657145217266953,-0.11222438565530002
300267,20241212,-0.00430213053524598,-0.10101586185653266
300268,20241212,-0.17317483441661213,-0.0741267071098567
300269,20241212,0.0011495200495965534,-0.07688996031368767
300270,20241212,-0.004057649714577307,-0.06607181178442278
300271,20241212,-0.01436338784591351,-0.04719497382543614
300272,20241212,0.006519674809240864,-0.0625895136922392
300274,20241212,0.01610136570900791,-0.047806270942092666
300275,20241212,0.002790533830011332,-0.11662666031246671
300276,20241212,0.0005981835538016485,-0.047306689979624394
300277,20241212,0.0003455639981908638,-0.12423239475284376
300278,20241212,0.00032440955866139737,-0.12182265617276711
300279,20241212,0.005503359933868895,-0.09456281050571913
300280,20241212,-0.001159291419502287,0.3492365925085652
300281,20241212,0.002671593821469588,-0.08611341272220496
300283,20241212,-0.0033517418047335264,-0.09844699813475444
300284,20241212,-0.0003067009664464579,-0.11139538220338296
300285,20241212,0.008132824985070595,-0.0438220471160885
300286,20241212,0.013026350892048568,-0.030196381567832664
300287,20241212,-0.002107997977322018,-0.04951480567738731
300288,20241212,0.0027807024400586695,-0.06083715685317559
300289,20241212,0.0001450231341435474,-0.06442240435990221
300290,20241212,-0.00017988804512669148,-0.07740459455049098
300291,20241212,-0.004010279131943885,-0.03656445961457244
300292,20241212,0.004404833945206858,-0.023580750766414083
300293,20241212,-0.00013274823485525278,-0.08049082951374442
300294,20241212,0.006082324361805853,-0.018995533012115318
300295,20241212,-0.0038233835704534207,-0.1030421011784235
300296,20241212,0.0031306078154561107,0.16683694246431457
300298,20241212,0.0038145308537914278,-0.020226795446876444
300299,20241212,-0.0017637627333831223,0.041816792220901844
300300,20241212,-0.010803214869169232,-0.04642024685856483
300301,20241212,-0.011823647152026797,-0.06919631114081592
300302,20241212,-0.0016608470632414993,-0.04822940198050796
300303,20241212,0.007804603193690767,-0.05292588591459835
300304,20241212,0.012082181935990451,-0.08606265911559385
300305,20241212,-0.02361494424152688,-0.08898393655343306
300306,20241212,0.005346286472459478,-0.044339683728367496
300307,20241212,0.0038975386934405384,-0.054856608093226455
300308,20241212,0.009553355327146056,-0.022259224199484673
300310,20241212,-0.0012917019787526355,-0.05176222144327358
300311,20241212,0.001591030955471087,-0.049792398328119214
300313,20241212,-0.006206412952707534,-0.08984863750649463
300314,20241212,0.004492666489976871,-0.041716714019586765
300315,20241212,0.0031166688201675753,-0.06990985548577455
300316,20241212,0.019344535200260263,-0.047879218200842955
300317,20241212,-0.008207865362045172,-0.0822116024351639
300318,20241212,-0.0007363709733667223,-0.05921556149672913
300319,20241212,0.008531813160204788,0.016672025576665916
300320,20241212,0.005943882501460793,-0.0840978156551726
300321,20241212,0.0012599990139661188,-0.06074378800602065
300322,20241212,7.26061813071103e-05,-0.06982133249747102
300323,20241212,-0.010545534142623344,-0.02062183229811776
300324,20241212,-0.003853363242847465,-0.09894964837926234
300326,20241212,0.004576957750810993,-0.12945577884692472
300327,20241212,0.002109707575312783,-0.01963701162190079
300328,20241212,2.8226781375361516e-05,-0.07539575851992086
300329,20241212,0.0016357304752647101,-0.1332101205775159
300331,20241212,0.0008167999665344732,-0.02375078872551728
300332,20241212,0.005580355514092692,-0.08414238627327453
300333,20241212,-0.00020386024121735354,0.043502682015389205
300334,20241212,-0.006059304202946958,-0.11113853890226177
300335,20241212,0.010310201960010382,-0.07283135452538858
300337,20241212,0.0023860359727904804,-0.08333347128529767
300338,20241212,-0.008461699314294378,-0.017078067413288767
300339,20241212,0.0005205170432750104,-0.12874264443236327
300340,20241212,-0.016300709967568133,-0.07037434156241806
300341,20241212,0.004131216086760259,-0.08474447393023876
300342,20241212,0.002561040327522428,-0.0962091826288699
300343,20241212,-0.0005463196186519388,-0.07792776122646528
300344,20241212,-0.004362411306876331,-0.14885068614724517
300345,20241212,-0.01297872110531582,-0.08660906223880804
300346,20241212,0.0035291933304344527,-0.04438699282937397
300347,20241212,0.00569331533060219,-0.05743384646919336
300348,20241212,0.00015861509055094044,0.06589118157925844
300349,20241212,0.013034246635702008,-0.01175681828448738
300350,20241212,-0.0002463898044295682,-0.10605349619179216
300351,20241212,0.0038210378346703582,-0.04005738791809499
300352,20241212,0.001789018248371417,-0.0817640179664414
300353,20241212,-0.006884258989247804,-0.07525818435719123
300354,20241212,0.004170805970254349,-0.11447606180421366
300355,20241212,0.0022067541606519067,-0.12656348737984868
300357,20241212,0.01030540580328135,-0.05470955360177021
300358,20241212,-0.02135259517740308,-0.08767453435605366
300359,20241212,-0.006385961992958801,-0.09364122645117823
300360,20241212,0.02256433585400559,-0.023026084836235916
300363,20241212,-0.0036123293181550336,-0.07669381689665444
300364,20241212,-0.0016931713929045876,-0.09624181347724248
300365,20241212,0.0006709115425990223,-0.06311517883643258
300366,20241212,-0.010761835812585357,-0.06289419842211241
300368,20241212,0.01068942482022791,-0.06775607194344646
300369,20241212,-0.009932983777007555,-0.05401782106586539
300370,20241212,-0.000122969718743853,-0.07377686165016262
300371,20241212,0.015026264882451915,-0.06234501333255549
300373,20241212,0.009830713594437521,0.010714854672953633
300374,20241212,-0.003679277507858724,-0.054216834631046096
300375,20241212,0.0032803328608328147,-0.08069423888288285
300376,20241212,0.00865353113893999,-0.043795094941725066
300377,20241212,0.0014926575946097459,-0.17559350483305047
300378,20241212,0.0009012722296431458,-0.03540722096823623
300379,20241212,-0.001583606212511351,-0.0903995751453639
